vendor_id,rate_code,passenger_count,trip_time_in_secs,trip_distance,payment_type,fare_amount
VTS,1,1,2220,14.49,CRD,42
VTS,1,1,1800,9.14,CRD,30
VTS,1,2,600,1.22,CRD,8
VTS,1,1,420,1.98,CRD,8
VTS,1,1,960,3.8,CRD,14.5
VTS,1,1,660,2.22,CRD,10
VTS,1,1,600,1.69,CSH,9
VTS,1,1,660,2.08,CRD,9
VTS,1,1,780,3.35,CSH,13
VTS,1,1,540,2.58,CRD,9.5
VTS,1,1,420,1.14,CRD,7
VTS,1,1,540,1.45,CRD,8
VTS,1,1,540,2.39,CSH,9.5
VTS,1,1,420,1.51,CSH,7
VTS,1,1,600,2.1,CSH,10
VTS,1,1,1020,3.54,CRD,14.5
VTS,1,1,180,0.77,CRD,4.5
VTS,1,2,1680,8.48,CRD,29
VTS,1,2,1080,3.47,CRD,14.5
VTS,1,2,600,1.28,CRD,8
VTS,1,1,300,1.1,CRD,5.5
VTS,1,1,480,0.99,CRD,6.5
VTS,1,1,360,0.72,CSH,5.5
VTS,1,1,540,1.79,CRD,9
VTS,1,2,360,1.3,CRD,6.5
VTS,1,1,360,0.85,CRD,6
VTS,1,1,540,0.89,CRD,7
VTS,1,1,420,0.94,CRD,6.5
VTS,1,1,600,1.15,CSH,8
VTS,1,2,840,4.34,CSH,15.5
VTS,1,1,660,2.27,CRD,10
VTS,1,1,180,0.47,CSH,4.5
VTS,1,2,420,0.77,CSH,6
VTS,1,1,900,3.04,CRD,13.5
VTS,1,1,1020,3.17,CSH,13.5
VTS,1,1,540,2.32,CRD,9.5
VTS,1,1,1380,2.77,CRD,15.5
VTS,1,1,1140,2.51,CSH,14
VTS,1,1,240,1.24,CSH,6
VTS,1,1,1500,10.15,CSH,31
VTS,1,1,840,2.99,CSH,12.5
VTS,1,1,1080,3.83,CSH,15
VTS,1,1,900,3.95,CSH,14.5
VTS,1,1,120,0.55,CRD,4
VTS,1,1,240,0.81,CSH,5
VTS,1,1,180,0.59,CRD,4.5
VTS,1,1,420,2.21,CRD,9
VTS,1,1,420,0.74,CSH,6
VTS,1,1,720,2.37,CRD,11
VTS,1,1,720,3.26,CRD,12.5
VTS,1,1,660,1.52,CSH,9
VTS,1,1,240,1.22,CRD,6
VTS,1,1,1440,4.12,CSH,17
VTS,1,1,660,3.79,CRD,13
VTS,1,1,120,0.45,CSH,3.5
VTS,1,2,660,1.8,CRD,9
VTS,1,1,660,3.44,CSH,12
VTS,1,1,240,0.93,CRD,5
VTS,1,1,180,0.5,CSH,4
VTS,1,1,300,0.71,CRD,5
VTS,1,2,420,1.23,CRD,6.5
VTS,1,1,480,1.02,CRD,7
VTS,1,1,420,1.91,CRD,7.5
VTS,1,1,420,1.14,CRD,6.5
VTS,1,1,420,0.76,CSH,6.5
VTS,1,1,900,1.87,CSH,11
VTS,1,1,660,1.55,CRD,8.5
VTS,1,2,240,0.99,CSH,5
VTS,1,1,540,1.93,CSH,8.5
VTS,1,1,540,1.86,CSH,8.5
VTS,1,1,420,1.43,CRD,6.5
VTS,1,1,60,0.41,CSH,3.5
VTS,1,1,480,1.91,CSH,8
VTS,1,1,240,1.27,CRD,6
VTS,1,1,1140,3.84,CSH,15.5
VTS,1,1,420,0.46,CRD,6
VTS,1,1,1260,5.53,CRD,19.5
VTS,1,1,480,1.41,CRD,7.5
VTS,1,1,540,1.85,CSH,8
VTS,1,1,420,0.82,CRD,6
VTS,1,2,1260,2.91,CSH,15
VTS,1,2,660,1.24,CRD,9
VTS,1,1,1020,2.56,CRD,12
VTS,1,1,480,1.7,CRD,8
VTS,1,1,840,1.89,CRD,11
VTS,1,1,900,1.55,CSH,10.5
VTS,1,2,840,2.58,CSH,11.5
VTS,1,1,660,2.81,CRD,10.5
VTS,1,1,960,4.12,CRD,15
VTS,1,1,540,1.47,CRD,7.5
VTS,1,1,300,1.5,CSH,6.5
VTS,1,1,1620,5.14,CRD,22
VTS,1,1,480,1.41,CRD,7
VTS,1,1,1200,9.87,CRD,29
VTS,1,1,240,0.4,CSH,4.5
VTS,1,1,1740,15.44,CSH,42.5
VTS,1,1,1260,4.88,CRD,18.5
VTS,1,1,480,1.09,CSH,7
VTS,1,1,780,3.14,CRD,12.5
VTS,1,1,420,0.58,CSH,6
VTS,1,1,240,0.94,CSH,5
VTS,1,1,660,1.44,CSH,8.5
VTS,1,1,720,1.61,CRD,9
VTS,2,1,1320,16.83,CRD,52
VTS,1,1,840,2.43,CRD,12
VTS,1,1,1260,3.51,CSH,15.5
VTS,1,1,540,1.66,CRD,8.5
VTS,1,1,540,1.34,CRD,7.5
VTS,1,1,780,2.41,CSH,10.5
VTS,1,1,1080,5.34,CRD,18
VTS,1,1,180,0.33,CSH,3.5
VTS,1,2,480,1.47,CRD,8
VTS,1,1,240,0.73,CSH,5
VTS,1,1,660,3.88,CRD,13.5
VTS,1,1,720,1.72,CSH,9.5
VTS,1,1,240,0.94,CRD,5.5
VTS,1,1,360,0.96,CRD,6
VTS,1,1,300,0.78,CRD,5.5
VTS,1,1,180,0.61,CRD,4.5
VTS,1,1,1080,2.8,CRD,13.5
VTS,1,1,360,0.58,CSH,5.5
VTS,1,1,1740,4.39,CRD,21.5
VTS,1,2,660,1.91,CRD,9.5
VTS,1,1,960,4.29,CRD,15.5
VTS,1,1,1140,6.01,CSH,21
VTS,1,1,420,0.93,CSH,6.5
VTS,1,2,480,1.5,CSH,7.5
VTS,1,1,420,0.85,CSH,6.5
VTS,1,2,1020,4.11,CRD,16
VTS,1,1,420,1.51,CRD,7
VTS,1,1,420,2.5,CRD,9
VTS,1,1,960,2.72,CRD,13.5
VTS,1,1,660,2.18,CSH,10
VTS,1,1,720,2.28,CSH,10.5
VTS,1,1,240,0.97,CSH,5.5
VTS,1,1,1020,5.1,CRD,18
VTS,1,1,1200,6.06,CRD,20.5
VTS,1,1,300,1.19,CRD,6
VTS,1,1,240,0.6,CSH,4.5
VTS,1,1,600,1.46,CSH,8
VTS,1,1,360,0.62,CSH,5
VTS,1,2,540,1.91,CSH,8.5
VTS,1,1,1260,2.64,CRD,14
VTS,1,1,420,1.83,CRD,8
VTS,1,1,900,6.07,CSH,19
VTS,1,2,1080,4.92,CRD,18.5
VTS,1,1,540,1.62,CSH,8
VTS,1,1,180,0.8,CRD,4.5
VTS,1,2,1620,6.57,CRD,23
VTS,1,1,960,2.51,CRD,12
VTS,1,1,840,4.72,CRD,16.5
VTS,1,1,600,0.64,CSH,7
VTS,1,1,120,0.3,CRD,3.5
VTS,1,1,780,2.36,CSH,11
VTS,1,1,360,1.03,CRD,6
VTS,1,1,240,0.95,CRD,5.5
VTS,1,1,660,2.21,CRD,10
VTS,1,1,480,0.92,CRD,6
VTS,1,1,240,0.63,CSH,4.5
VTS,1,1,840,3.04,CSH,12
VTS,1,1,600,2.18,CSH,9
VTS,1,2,360,0.92,CSH,6
VTS,1,2,720,5.45,CRD,17
VTS,1,1,780,1.22,CSH,9.5
VTS,1,1,60,0.42,CSH,3.5
VTS,1,2,540,2.05,CSH,8.5
VTS,1,1,240,0.98,CRD,5
VTS,1,1,180,0.44,CSH,4
VTS,1,1,360,0.78,CRD,6
VTS,1,2,1380,4.08,CRD,16.5
VTS,1,1,660,2.62,CRD,10.5
VTS,1,1,540,1.03,CRD,7.5
VTS,1,1,720,1.97,CSH,9.5
VTS,1,2,1020,6.73,CSH,20.5
VTS,1,1,960,2.73,CSH,12
VTS,1,1,180,0.85,CRD,4.5
VTS,1,1,540,2.34,CRD,9
VTS,1,1,1260,4.46,CRD,17
VTS,1,1,780,5.44,CRD,17.5
VTS,1,1,2340,5.79,CRD,27
VTS,1,1,120,0.14,CSH,3
VTS,1,2,540,1.77,CRD,8
VTS,1,1,480,0.68,CRD,6.5
VTS,1,1,1260,1.99,CRD,13.5
VTS,1,1,1380,4.22,CRD,17.5
VTS,1,1,960,2.35,CSH,12
VTS,1,1,900,3.27,CRD,14
VTS,1,2,840,4.73,CRD,16.5
VTS,1,1,900,2.41,CSH,12
VTS,1,1,1620,3.53,CSH,18
VTS,1,1,1740,3.77,CSH,20
VTS,1,2,300,0.65,CSH,5
VTS,1,1,720,2.33,CRD,10.5
VTS,1,1,900,1.62,CRD,11
VTS,1,1,1140,2.44,CSH,13
VTS,1,2,780,1.61,CRD,9.5
VTS,1,1,780,1.56,CRD,9.5
VTS,1,1,600,1.24,CRD,8
VTS,1,1,1020,2.23,CSH,12
VTS,1,1,180,0.75,CRD,4.5
VTS,1,1,660,3.55,CRD,12
VTS,1,2,1500,2.76,CSH,16
VTS,1,2,1080,3.29,CRD,14
VTS,1,1,240,0.63,CSH,5
VTS,1,2,240,0.4,CRD,4.5
VTS,1,1,420,1.4,CRD,7.5
VTS,1,1,540,1.01,CSH,7
VTS,1,1,900,1.75,CRD,10.5
VTS,1,1,720,6.07,CRD,18.5
VTS,1,1,960,3.9,CRD,15.5
VTS,1,1,1920,7.7,CRD,28
VTS,1,1,300,1.04,CRD,6
VTS,1,1,420,1.59,CSH,7.5
VTS,1,1,540,2.39,CRD,9.5
VTS,1,1,300,1.22,CRD,6
VTS,1,1,600,1.97,CSH,9
VTS,1,1,1020,4.06,CRD,15
VTS,1,1,600,1.04,CRD,7.5
VTS,1,1,240,0.61,CRD,4.5
VTS,1,1,780,3.42,CSH,13
VTS,1,1,840,3,CRD,12.5
VTS,1,1,1260,3.62,CRD,16
VTS,1,1,600,2.46,CRD,10
VTS,1,1,60,0.01,CSH,2.5
VTS,1,1,900,1.81,CRD,10.5
VTS,1,1,360,0.73,CRD,6
VTS,1,2,960,10.97,CRD,30
VTS,1,1,300,1.23,CRD,6
VTS,1,1,900,1.57,CRD,10.5
VTS,1,1,420,1.7,CRD,7.5
VTS,1,1,780,1.86,CRD,9.5
VTS,1,1,300,1.31,CRD,6
VTS,1,1,360,1.09,CSH,6.5
VTS,1,1,240,0.55,CSH,4.5
VTS,1,1,2340,8.06,CSH,32
VTS,1,1,360,1.1,CRD,6
VTS,1,2,660,1.74,CRD,9
VTS,1,1,360,0.84,CSH,5.5
VTS,1,2,1200,2.18,CRD,14
VTS,1,1,540,0.87,CRD,7
VTS,1,1,600,2.02,CSH,9
VTS,1,1,300,0.94,CRD,5.5
VTS,1,1,360,1.11,CRD,6
VTS,1,1,840,1.69,CRD,10.5
VTS,1,1,360,1.49,CSH,7
VTS,1,1,960,2.42,CSH,12
VTS,1,1,1080,3.12,CRD,13.5
VTS,1,2,1260,6.06,CRD,20.5
VTS,2,1,2400,19.27,CRD,52
VTS,1,2,120,0.76,CRD,4
VTS,1,2,1440,2.68,CRD,16.5
VTS,1,1,240,1.04,CSH,5.5
VTS,1,1,420,0.79,CRD,6
VTS,1,1,1500,4.67,CRD,19.5
VTS,1,1,840,2.71,CSH,11.5
VTS,1,1,300,0.67,CRD,5.5
VTS,1,1,360,1.53,CSH,7
VTS,1,1,420,1.84,CSH,7.5
VTS,1,1,960,3.22,CRD,13.5
VTS,1,1,1080,2.21,CRD,13
VTS,1,1,780,2.69,CRD,12
VTS,1,1,1080,3.56,CRD,15
VTS,1,1,900,2,CRD,11.5
VTS,1,2,360,0.72,CRD,5.5
VTS,1,1,780,0.93,CSH,9
VTS,1,1,720,1.49,CRD,9
VTS,1,1,1200,2.27,CSH,13.5
VTS,1,1,300,0.83,CRD,5.5
VTS,1,1,1320,9.76,CRD,28
VTS,1,1,300,1,CSH,5.5
VTS,1,1,840,4.1,CSH,15
VTS,1,1,600,1.75,CRD,9
VTS,1,1,1020,2.96,CRD,13.5
VTS,1,1,540,1.3,CSH,7.5
VTS,1,1,360,1.39,CSH,6.5
VTS,1,1,540,1.38,CRD,8
VTS,1,1,120,0.47,CRD,3.5
VTS,1,1,300,0.93,CSH,5.5
VTS,1,1,900,3.51,CRD,13.5
VTS,1,1,420,1.29,CSH,7
VTS,1,1,1200,2.29,CRD,14
VTS,1,1,1020,3.78,CSH,15
VTS,1,1,420,1.19,CRD,6.5
VTS,1,1,840,1.13,CSH,10
VTS,1,1,840,2.01,CSH,11
VTS,1,1,480,1.4,CRD,7.5
VTS,1,1,720,2.32,CSH,10.5
VTS,1,2,540,2.25,CRD,9
VTS,1,2,480,1.92,CRD,8.5
VTS,1,1,540,0.58,CRD,7
VTS,1,1,960,2.72,CRD,12.5
VTS,1,1,660,1.59,CSH,9
VTS,1,1,780,2.2,CRD,10.5
VTS,1,1,1260,5.5,CRD,19
VTS,1,1,1140,2.3,CRD,13.5
VTS,1,1,180,1.04,CSH,5
VTS,1,1,900,1.58,CRD,10
VTS,1,1,1020,6.11,CSH,20
VTS,1,1,360,1.84,CRD,7.5
VTS,1,1,300,0.77,CSH,5.5
VTS,1,1,720,2.82,CRD,11.5
VTS,1,1,480,3.89,CSH,13
VTS,2,1,2940,19.75,CSH,52
VTS,1,1,240,0.59,CSH,5
VTS,1,2,480,1.63,CSH,8
VTS,1,1,660,1.62,CSH,9
VTS,1,1,480,1.22,CSH,7.5
VTS,1,1,1080,2.24,CSH,13
VTS,1,1,180,0.31,CRD,3.5
VTS,1,1,420,0.86,CSH,6
VTS,1,1,300,0.34,CRD,5
VTS,1,1,240,2.12,CRD,7.5
VTS,1,1,420,0.76,CSH,6
VTS,1,1,480,1.3,CRD,7.5
VTS,1,1,300,0.87,CRD,5
VTS,1,1,480,0.94,CRD,7
VTS,1,1,780,3.29,CSH,12.5
VTS,1,1,780,3.37,CSH,12.5
VTS,1,1,120,0.5,CRD,4
VTS,1,2,780,2.65,CRD,11
VTS,1,1,900,3.33,CRD,13
VTS,1,2,840,1.87,CRD,11
VTS,1,1,1320,3.1,CSH,15
VTS,1,1,540,1.18,CSH,7.5
VTS,1,1,540,2.06,CRD,8.5
VTS,1,1,300,1.11,CRD,6
VTS,1,1,660,1.15,CRD,8.5
VTS,1,1,600,0.87,CRD,7.5
VTS,1,1,360,1.14,CSH,6
VTS,1,1,1260,4.11,CRD,16.5
VTS,1,1,960,4.28,CSH,15
VTS,1,1,720,2.31,CSH,11
VTS,1,1,960,3.96,CRD,15
VTS,1,1,1380,3.17,CRD,16.5
VTS,1,1,540,1.96,CRD,9
VTS,1,1,2040,5.1,CRD,23.5
VTS,1,1,420,1.18,CSH,7
VTS,1,1,780,2.16,CRD,11
VTS,1,1,180,0.54,CRD,4.5
VTS,1,1,840,1.8,CRD,10
VTS,1,2,420,1.43,CSH,7
VTS,2,1,1980,16.17,CSH,52
VTS,1,1,360,0.84,CRD,5.5
VTS,1,1,900,2.02,CRD,11
VTS,1,1,1140,2.98,CRD,14
VTS,1,1,840,1.96,CSH,11
VTS,1,1,1020,2.8,CRD,13
VTS,1,1,660,1.38,CSH,8.5
VTS,1,1,1020,1.49,CSH,11.5
VTS,1,1,600,4.6,CRD,14.5
VTS,1,1,360,0.91,CSH,6
VTS,1,1,420,1.42,CSH,7
VTS,1,2,300,1.11,CRD,6
VTS,1,2,660,1.07,CRD,8.5
VTS,1,1,900,3.36,CRD,13
VTS,1,1,1500,6.21,CRD,23
VTS,1,2,480,1.23,CRD,7
VTS,1,2,300,0.6,CSH,4.5
VTS,1,1,780,3.71,CRD,13.5
VTS,1,1,300,1.31,CSH,6
VTS,1,1,1800,7.43,CSH,26
VTS,1,1,660,1.17,CRD,8.5
VTS,1,1,1080,3.11,CRD,14
VTS,1,1,480,1.14,CSH,7
VTS,1,1,1320,3.63,CRD,16
VTS,1,1,360,1.2,CRD,6
VTS,1,1,600,2.57,CRD,10
VTS,1,1,300,0.88,CSH,5.5
VTS,1,1,360,1.6,CRD,7
VTS,1,1,300,0.98,CSH,6
VTS,1,1,300,0.67,CSH,5.5
VTS,1,2,240,0.45,CSH,5
VTS,1,1,720,1.77,CRD,9.5
VTS,1,1,300,1.25,CSH,6
VTS,1,1,1140,3.96,CRD,16
VTS,1,1,840,1.85,CSH,11
VTS,1,1,300,0.61,CRD,5
VTS,1,1,480,1.6,CRD,7.5
VTS,1,1,600,1.07,CRD,8
VTS,1,1,360,0.91,CSH,5.5
VTS,1,1,960,2.16,CRD,12
VTS,1,1,1620,2.43,CRD,17.5
VTS,1,1,420,1.44,CRD,7
VTS,1,1,600,1.02,CRD,8
VTS,1,1,660,2.28,CRD,10
VTS,1,1,660,3.62,CSH,13
VTS,1,1,840,1.3,CRD,10
VTS,1,1,360,1.38,CSH,6.5
VTS,1,1,480,1.36,CRD,7
VTS,1,1,360,0.98,CRD,6
VTS,1,1,360,1.4,CRD,6.5
VTS,1,1,60,0.02,CSH,2.5
VTS,1,2,660,2.38,CRD,10
VTS,1,2,1020,3.13,CRD,13.5
VTS,1,2,180,0.51,CSH,4
VTS,1,2,240,0.62,CSH,5
VTS,1,2,480,1.17,CSH,6.5
VTS,1,2,240,0.9,CRD,5
VTS,1,2,480,1.43,CSH,7.5
VTS,1,2,1320,5.07,CRD,19.5
VTS,1,1,780,1.68,CSH,9.5
VTS,1,1,660,2.15,CRD,9.5
VTS,1,1,600,2.25,CSH,9.5
VTS,1,1,420,1.32,CRD,7
VTS,1,1,540,1.78,CRD,8.5
VTS,1,1,1080,1.8,CRD,12
VTS,1,2,720,2.84,CSH,12
VTS,1,1,1260,5.61,CRD,21
VTS,1,1,1800,16.01,CRD,44.5
VTS,1,1,300,1.05,CRD,5.5
VTS,1,1,1560,8.52,CSH,28
VTS,1,1,960,2.28,CRD,12
VTS,1,1,1200,3.16,CRD,15.5
VTS,1,1,60,0.24,CSH,3.5
VTS,1,1,360,1.02,CRD,6
VTS,1,1,1020,2.9,CRD,13
VTS,1,1,540,1.67,CRD,8
VTS,1,1,300,0.9,CRD,5
VTS,2,1,1980,17.33,CRD,52
VTS,1,2,1440,9.18,CRD,29.5
VTS,1,2,300,0.62,CSH,5
VTS,1,2,480,1.31,CSH,7.5
VTS,5,1,3180,19.33,CRD,105
VTS,1,2,1080,3.53,CRD,14
VTS,1,2,660,2.44,CSH,10
VTS,2,1,1260,5.55,CRD,52
VTS,1,1,900,2.06,CRD,11
VTS,1,1,300,1.36,CSH,6
VTS,1,1,720,2.18,CSH,10.5
VTS,1,1,720,2.09,CRD,10
VTS,1,1,420,1.63,CSH,8
VTS,1,2,540,0.3,CSH,7
VTS,1,2,1500,8.67,CSH,27.5
VTS,1,2,720,2.34,CRD,11.5
VTS,1,2,420,1.18,CSH,7
VTS,2,2,1080,8.09,CRD,52
VTS,2,2,1680,13.51,CRD,52
VTS,1,2,1980,11.41,CSH,38
VTS,1,2,600,1.48,CRD,8.5
VTS,1,2,720,5.91,CRD,18
VTS,1,2,480,1.86,CRD,8.5
VTS,1,2,600,2.46,CRD,10
VTS,4,2,480,1.16,CSH,7
VTS,1,2,60,0,CSH,2.5
VTS,1,2,960,5.84,CRD,19
VTS,1,2,720,1.41,CSH,9.5
VTS,1,2,480,2.91,CSH,10
VTS,1,2,1740,12.1,CSH,36
VTS,1,2,600,1.95,CRD,9
VTS,1,2,1440,4.23,CRD,17
VTS,1,2,240,0.68,CSH,4.5
VTS,1,2,180,0.6,CSH,4.5
VTS,1,2,360,0.97,CSH,6.5
VTS,1,1,840,2.2,CRD,11.5
VTS,1,2,540,1.67,CSH,8
VTS,1,1,660,1,CRD,8
VTS,1,1,240,0.78,CSH,5
VTS,1,1,1740,20.55,CRD,54.5
VTS,1,1,180,0.63,CRD,4.5
VTS,1,2,900,2.4,CSH,12
VTS,1,2,420,2.07,CSH,8.5
VTS,1,2,1140,4.43,CRD,16.5
VTS,1,2,420,1.15,CSH,6.5
VTS,1,2,540,1.25,CSH,7
VTS,1,2,720,1.85,CRD,9
VTS,1,2,540,1.76,CSH,8
VTS,1,2,300,0.76,CSH,5.5
VTS,1,2,1800,13.06,CSH,39.5
VTS,1,2,60,0.04,CSH,3
VTS,1,2,660,1.72,CSH,9
VTS,2,2,2040,17.91,CRD,52
VTS,1,2,840,3.64,CRD,14
VTS,1,2,1620,9.95,CSH,31
VTS,1,2,120,0.32,CSH,3.5
VTS,1,2,1680,10.32,CSH,32.5
VTS,1,2,1020,9.05,CSH,25.5
VTS,1,2,660,1.67,CSH,9
VTS,1,2,420,1.87,CSH,8
VTS,1,2,1140,1.61,CSH,12.5
VTS,1,1,60,0.47,CRD,3.5
VTS,1,1,840,2.04,CRD,10.5
VTS,1,1,480,2.25,CSH,8.5
VTS,1,1,540,1.78,CRD,9
VTS,1,1,1140,3.03,CRD,14
VTS,1,1,420,2.61,CSH,9.5
VTS,1,2,1440,5.74,CRD,22
VTS,1,2,720,2.99,CSH,12.5
VTS,1,2,180,0.67,CSH,4.5
VTS,1,2,300,1.33,CSH,6.5
VTS,1,1,1080,3.74,CRD,15.5
VTS,1,1,1260,8.8,CRD,26.5
VTS,1,1,360,1.36,CSH,6.5
VTS,1,2,420,1.27,CSH,7
VTS,1,2,900,3.25,CRD,13
VTS,1,2,300,1.09,CSH,5.5
VTS,1,2,1080,6.75,CSH,22
VTS,1,1,1500,6.54,CRD,23.5
VTS,1,2,420,2.28,CSH,8.5
VTS,1,2,240,0.97,CRD,5.5
VTS,1,2,900,4.59,CRD,16
VTS,1,2,360,1.65,CRD,7.5
VTS,1,2,1320,14.11,CRD,39.5
VTS,1,2,960,8.37,CRD,24.5
VTS,1,2,360,1.29,CRD,6
VTS,1,2,600,2.29,CRD,9.5
VTS,1,1,900,2.11,CSH,10.5
VTS,1,1,240,1.23,CRD,5.5
VTS,1,1,600,1.92,CSH,9
VTS,1,1,660,1.11,CRD,8
VTS,1,1,240,1.3,CRD,6
VTS,1,1,600,2.56,CSH,10.5
VTS,1,1,660,1.63,CRD,9
VTS,1,1,1140,10.76,CRD,30
VTS,1,1,1200,5.53,CRD,19
VTS,1,1,420,1.53,CRD,7
VTS,1,2,1560,5.42,CRD,23
VTS,1,2,540,2.33,CSH,9.5
VTS,1,2,420,1.23,CSH,7
VTS,1,2,1620,13.33,CSH,38
VTS,1,2,540,4.82,CSH,15
VTS,1,2,60,0.13,CSH,2.5
