vendor_id,rate_code,passenger_count,trip_time_in_secs,trip_distance,payment_type,fare_amount
VTS,1,1,660,2.58,CRD,10.5
VTS,1,1,900,2.62,CRD,12.5
VTS,1,1,1080,2.54,CSH,13.5
VTS,1,1,300,0.73,CRD,5.5
VTS,1,1,900,2.23,CRD,12.5
VTS,1,1,1380,3.86,CRD,18
VTS,1,1,540,1.87,CRD,9
VTS,1,1,660,2.43,CRD,10.5
VTS,1,1,840,1.74,CRD,10.5
VTS,1,1,900,1.74,CRD,11
VTS,1,1,720,1.82,CSH,9.5
VTS,1,1,1380,4.67,CRD,19
VTS,1,1,480,1.37,CSH,7.5
VTS,1,1,1320,6.41,CRD,21
VTS,1,1,300,1.03,CRD,6
VTS,1,1,120,0.8,CRD,4.5
VTS,1,1,300,0.32,CRD,4.5
VTS,1,1,300,2.15,CRD,8
VTS,1,1,1080,1.68,CRD,12
VTS,1,1,1680,3.38,CSH,18.5
VTS,1,1,960,1.45,CSH,11
VTS,1,1,480,0.87,CRD,7
VTS,1,1,960,1.19,CSH,10.5
VTS,1,1,480,1.41,CRD,7.5
VTS,1,1,720,1.53,CSH,9.5
VTS,1,1,1920,12.95,CRD,39
VTS,1,1,1200,5.62,CSH,20
VTS,1,1,420,0.57,CRD,6
VTS,1,1,1080,2.84,CSH,13.5
VTS,1,1,960,4.03,CSH,15
VTS,1,1,300,1.05,CRD,6
VTS,1,1,420,1.69,CRD,7.5
VTS,1,1,600,2.48,CRD,10.5
VTS,1,1,480,2.17,CRD,9
VTS,1,1,480,1.17,CRD,7
VTS,1,1,780,1.35,CRD,9.5
VTS,1,1,480,0.74,CSH,6.5
VTS,1,1,420,2.33,CSH,9
VTS,1,1,180,0.29,CRD,4
VTS,1,1,1980,5.49,CSH,24.5
VTS,1,1,540,1.93,CSH,9
VTS,1,1,300,0.82,CSH,5.5
VTS,1,1,1260,3.41,CRD,15.5
VTS,1,1,600,1.39,CRD,8
VTS,1,1,780,2.47,CSH,11
VTS,1,1,360,1.13,CSH,6.5
VTS,1,1,360,2.16,CRD,8.5
VTS,1,1,540,2.24,CRD,9
VTS,1,1,600,1.89,CRD,9
VTS,1,1,540,1.95,CRD,9
VTS,1,1,1080,4,CSH,17.5
VTS,1,1,540,1.05,CSH,7.5
VTS,1,1,240,0.92,CRD,5
VTS,1,1,180,0.76,CSH,4.5
VTS,1,1,780,0.67,CRD,9
VTS,1,1,720,1.33,CRD,9.5
VTS,1,1,1740,9.5,CRD,31
VTS,1,1,360,1.9,CSH,7.5
VTS,1,1,600,1.73,CSH,8.5
VTS,1,1,480,1.35,CRD,8
VTS,1,1,1200,5.61,CRD,21.5
VTS,1,1,960,2.58,CRD,13
VTS,1,1,780,2.16,CRD,10.5
VTS,1,1,540,3.26,CRD,11.5
VTS,1,1,720,2.23,CRD,10.5
VTS,1,1,1680,3.24,CRD,18.5
VTS,1,1,1380,5.05,CRD,21
VTS,1,1,420,1.31,CSH,7
VTS,1,1,660,2.1,CRD,10
VTS,1,1,1020,1.76,CRD,11.5
VTS,1,1,180,0.55,CRD,4.5
VTS,1,1,660,0.88,CRD,8
VTS,1,1,1020,9.88,CRD,28
VTS,1,1,840,6.22,CRD,19
VTS,1,1,420,1,CSH,6.5
VTS,1,1,360,1.71,CRD,7
VTS,1,1,480,1.12,CSH,7
VTS,1,1,660,2.69,CSH,11
VTS,1,1,420,2.02,CSH,8.5
VTS,1,1,480,1.31,CSH,7.5
VTS,1,1,360,1.02,CRD,6
VTS,1,1,300,0.7,CSH,5
VTS,1,1,600,1.36,CSH,8.5
VTS,1,1,720,1.74,CRD,9.5
VTS,1,1,600,2.4,CSH,9.5
VTS,5,2,0,0,CRD,5
VTS,1,1,420,0.92,CSH,6.5
VTS,1,1,120,0.39,CRD,4
VTS,1,1,720,1.27,CRD,9
VTS,1,1,360,2.04,CRD,8.5
VTS,1,1,240,0.65,CSH,5
VTS,1,1,1020,3.41,CRD,13.5
VTS,1,1,780,2,CSH,10
VTS,1,1,660,0.55,CSH,7.5
VTS,1,1,600,0.76,CRD,8
VTS,1,1,780,1.32,CRD,9.5
VTS,1,1,180,1,CRD,5
VTS,1,1,420,1.2,CSH,7
VTS,1,1,420,1.4,CSH,7
VTS,1,1,120,0.39,CSH,3.5
VTS,1,1,540,2.89,CRD,11
VTS,1,1,360,1,CRD,6
VTS,1,1,600,1.53,CSH,8.5
VTS,1,1,660,2.55,CRD,11
VTS,1,1,240,0.53,CRD,4.5
VTS,1,1,420,1.29,CRD,7
VTS,1,1,660,2.73,CRD,11
VTS,1,1,660,2.54,CRD,10.5
VTS,1,1,1020,1.95,CSH,12
VTS,1,1,540,1.18,CSH,7.5
VTS,1,1,360,1.58,CSH,7
VTS,1,1,300,1.06,CRD,6
VTS,1,1,780,1.53,CRD,10
VTS,1,1,660,1.61,CRD,9.5
VTS,1,1,780,2.1,CRD,10.5
VTS,1,1,780,2,CSH,10.5
VTS,1,1,360,2.37,CRD,8.5
VTS,1,1,960,1.87,CSH,11
VTS,1,1,420,0.68,CSH,6
VTS,1,1,1440,4.32,CRD,18.5
VTS,1,1,840,2.17,CSH,11.5
VTS,1,1,1260,5.33,CSH,19.5
VTS,1,1,600,1.24,CSH,8
VTS,1,1,480,1.29,CRD,7.5
VTS,1,1,180,0.74,CRD,4.5
VTS,1,1,180,0.58,CRD,4.5
VTS,1,1,420,1.36,CRD,7
VTS,1,1,780,2.12,CSH,10.5
VTS,1,1,420,2.21,CRD,8.5
VTS,1,1,1320,3.67,CSH,16.5
VTS,1,1,660,0.98,CRD,8
VTS,1,1,960,1.64,CRD,11
VTS,1,1,540,1.1,CRD,7.5
VTS,1,1,540,2.48,CRD,9.5
VTS,1,1,240,0.68,CRD,5
VTS,1,1,720,2.25,CRD,10.5
VTS,1,1,660,1.3,CRD,8.5
VTS,1,1,660,0.97,CSH,8.5
VTS,1,1,1560,3.86,CSH,18.5
VTS,1,1,1740,9.76,CRD,31.5
VTS,1,1,900,4.36,CSH,15.5
VTS,1,1,480,1.18,CSH,7.5
VTS,1,1,540,1.33,CSH,8
VTS,1,1,300,0.64,CSH,5
VTS,1,1,300,0.9,CSH,5.5
VTS,1,1,1080,2.16,CRD,13
VTS,1,1,660,1.9,CSH,9.5
VTS,1,1,120,0.41,CRD,3.5
VTS,1,1,360,1.22,CSH,6.5
VTS,1,1,240,0.73,CSH,5
VTS,1,1,360,1.31,CRD,7
VTS,1,1,240,0.96,CRD,5.5
VTS,1,1,1200,3.23,CSH,15
VTS,1,1,540,1.59,CRD,8.5
VTS,1,1,780,1.32,CSH,9.5
VTS,1,1,300,0.75,CSH,5.5
VTS,1,1,300,0.96,CRD,5.5
VTS,1,1,240,0.88,CSH,5
VTS,1,1,240,1.39,CRD,6
VTS,1,1,120,0.46,CRD,4
VTS,1,1,180,0.6,CSH,4
VTS,1,1,360,0.77,CRD,6
VTS,1,1,180,0.78,CSH,4.5
VTS,1,1,240,0.56,CRD,5
VTS,1,1,240,0.72,CSH,4.5
VTS,1,1,240,0.76,CSH,5
VTS,1,1,300,0.72,CSH,5.5
VTS,1,1,420,0.97,CRD,6
VTS,1,1,900,6.07,CSH,20
VTS,1,1,660,1.47,CSH,9
VTS,1,1,1140,4.44,CSH,17
VTS,1,1,360,1.93,CSH,7.5
VTS,1,1,660,1.91,CSH,9.5
VTS,1,1,660,4.18,CRD,14.5
VTS,1,1,600,1.63,CSH,9
VTS,1,1,300,1.1,CSH,5.5
VTS,1,1,1560,10.12,CRD,31
VTS,1,1,660,2.57,CRD,11.5
VTS,2,1,1380,16.75,CSH,52
VTS,1,1,660,1.99,CSH,9.5
VTS,1,1,360,1.24,CSH,7
VTS,1,1,240,0.68,CSH,4.5
VTS,1,1,660,1.68,CSH,9
VTS,1,1,240,0.92,CSH,5
VTS,1,1,240,2.02,CRD,7.5
VTS,1,1,600,2.68,CRD,11
VTS,1,1,1440,2.9,CSH,14
VTS,1,1,240,0.47,CSH,4.5
VTS,1,1,780,1.54,CRD,10
VTS,1,1,1680,2.18,CSH,17.5
VTS,1,1,1020,4.2,CSH,15.5
VTS,1,1,360,1.44,CSH,7
VTS,1,1,1080,3.51,CSH,15
VTS,1,1,480,2.23,CSH,9
VTS,1,1,240,0.62,CSH,4.5
VTS,1,1,180,1.28,CRD,6
VTS,1,2,660,2.81,CSH,10.5
VTS,1,1,180,0.72,CSH,4.5
VTS,1,1,1320,3.66,CRD,16.5
VTS,1,1,1860,11.39,CRD,35.5
VTS,1,1,240,0.62,CSH,5
VTS,1,1,1080,2.16,CRD,12.5
VTS,1,1,1260,3.94,CSH,16.5
VTS,1,1,780,3.54,CRD,14
VTS,1,1,780,3.91,CRD,14.5
VTS,1,1,720,4.61,CSH,14.5
VTS,1,1,720,4.22,CSH,15.5
VTS,1,1,180,0.65,CSH,4
VTS,1,1,3060,13.41,CSH,46
VTS,1,1,480,1.8,CSH,8.5
VTS,1,1,300,1.58,CSH,7
VTS,1,1,720,2.56,CSH,11
VTS,1,1,900,2.92,CSH,12.5
VTS,1,1,420,1.81,CRD,7.5
VTS,1,1,1620,7.8,CSH,26.5
VTS,1,1,240,1.25,CRD,5.5
VTS,1,1,180,0.67,CSH,4.5
VTS,1,1,480,1.28,CSH,7
VTS,1,1,300,1.33,CSH,6.5
VTS,1,1,300,0.68,CRD,5
VTS,1,1,120,0.48,CRD,4
VTS,1,1,180,0.79,CSH,4.5
VTS,1,1,780,3.35,CRD,13
VTS,1,1,1380,9.86,CRD,30.5
VTS,1,1,1260,3.56,CRD,15.5
VTS,1,1,120,0.53,CRD,4
VTS,1,1,1320,4.02,CRD,17
VTS,1,1,300,1.02,CRD,6
VTS,1,1,180,0.68,CRD,4.5
VTS,1,1,1500,8.28,CRD,27.5
VTS,1,1,240,0.88,CSH,5
VTS,1,1,1920,9.37,CSH,31.5
VTS,1,1,360,1.25,CRD,6.5
VTS,1,1,600,1.8,CSH,9
VTS,1,1,2880,11.8,CRD,40.5
VTS,1,1,120,0.46,CSH,4
VTS,1,1,840,3.91,CRD,14.5
VTS,1,1,660,2.82,CSH,11.5
VTS,1,1,480,1.4,CSH,7.5
VTS,1,1,1200,4.1,CSH,17
VTS,1,1,720,3.02,CRD,12
VTS,1,1,840,3.16,CRD,12.5
VTS,1,1,900,2.83,CRD,13
VTS,1,1,960,2.69,CRD,12.5
VTS,1,1,300,1.43,CSH,6.5
VTS,1,1,780,2.48,CRD,11.5
VTS,1,1,360,1.15,CRD,6.5
VTS,1,1,480,1.43,CRD,7.5
VTS,1,1,720,2.94,CRD,11.5
VTS,1,1,420,1.06,CSH,6.5
VTS,1,1,600,2.59,CRD,10.5
VTS,1,1,1380,8.63,CSH,27
VTS,1,1,600,1.35,CRD,8
VTS,1,1,660,2.04,CSH,9.5
VTS,1,1,360,0.62,CSH,5.5
VTS,1,1,2160,12.02,CRD,36.5
VTS,1,1,240,0.43,CRD,4.5
VTS,1,1,420,0.92,CRD,6
VTS,1,1,420,0.9,CRD,6
VTS,1,1,1020,4.03,CRD,15
VTS,1,1,1440,7.68,CSH,24.5
VTS,2,1,2580,17.87,CRD,52
VTS,1,1,180,0.69,CRD,4.5
VTS,1,1,300,0.71,CSH,5.5
VTS,1,1,360,1,CSH,6.5
VTS,1,1,840,2.89,CSH,12
VTS,1,1,300,1.26,CSH,6.5
VTS,1,1,1380,9.45,CSH,28.5
VTS,1,1,660,1.61,CRD,9
VTS,1,1,300,0.99,CSH,6
VTS,1,1,420,1.66,CRD,8
VTS,1,1,660,2.63,CRD,10.5
VTS,1,1,840,1.81,CRD,10.5
VTS,1,1,480,1.87,CRD,8
VTS,1,1,600,1.05,CRD,7.5
VTS,1,1,660,3.18,CSH,12
VTS,1,1,0,0,CSH,2.5
VTS,1,1,60,0.4,CSH,3.5
VTS,1,1,120,0.58,CSH,4
VTS,1,1,240,0.31,CSH,4
VTS,1,1,540,1.35,CRD,8
VTS,1,1,600,1.15,CRD,8
VTS,1,1,300,0.88,CSH,5.5
VTS,1,1,480,1.43,CRD,8
VTS,1,1,480,1.15,CRD,7
VTS,1,1,1200,6.33,CRD,21
VTS,1,1,300,0.45,CSH,5
VTS,1,1,1080,9.64,CRD,28.5
VTS,1,1,120,0.42,CSH,3.5
VTS,1,1,420,0.96,CSH,6.5
VTS,1,1,540,0.91,CRD,7
VTS,1,1,240,1.24,CSH,5.5
VTS,1,1,960,3.76,CRD,14
VTS,1,1,420,1.32,CRD,7
VTS,1,1,540,1.57,CSH,8
VTS,1,1,900,4.26,CRD,15.5
VTS,1,1,1080,3.73,CSH,16
VTS,1,1,360,1.07,CRD,6.5
VTS,1,1,900,1.75,CRD,11
VTS,1,1,1560,7.54,CRD,25.5
VTS,1,1,1020,5.04,CSH,17.5
VTS,1,1,600,1.09,CRD,8
VTS,1,1,420,1.47,CRD,7
VTS,1,1,1020,5.58,CSH,18.5
VTS,1,1,660,3.46,CRD,12.5
VTS,1,1,600,2.63,CSH,11
VTS,1,1,840,1.7,CRD,10.5
VTS,1,1,300,1.19,CSH,6
VTS,1,1,840,2.79,CRD,12
VTS,1,1,900,3.32,CRD,14
VTS,1,1,240,0.52,CRD,4.5
VTS,1,1,1020,3.44,CRD,14.5
VTS,1,1,1260,6.19,CRD,21
VTS,1,1,420,0.91,CSH,6.5
VTS,1,1,540,1.81,CRD,8.5
VTS,1,1,420,2.85,CRD,10
VTS,1,1,540,0.76,CRD,7
VTS,1,1,900,4.75,CRD,16.5
VTS,1,1,660,2.62,CSH,10.5
VTS,1,1,840,3.64,CRD,13.5
VTS,1,1,960,4.01,CRD,15.5
VTS,1,1,480,1.4,CSH,7.5
VTS,1,1,300,0.74,CRD,5
VTS,1,1,360,0.99,CRD,6
VTS,1,1,660,2.13,CRD,10
VTS,1,1,240,0.91,CRD,5
VTS,1,1,240,0.61,CRD,5
VTS,1,1,420,0.81,CSH,6.5
VTS,1,1,1140,4.2,CRD,16.5
VTS,1,1,360,1.33,CSH,7
VTS,1,1,360,0.87,CRD,6
VTS,1,1,540,1.36,CRD,8.5
VTS,1,1,900,3.29,CRD,14
VTS,1,1,840,2.1,CSH,10.5
VTS,1,1,2040,15.61,CRD,45
VTS,1,1,960,3.45,CRD,14
VTS,1,1,660,2.44,CRD,10.5
VTS,1,1,1140,3.57,CRD,15.5
VTS,1,1,240,0.42,CSH,4.5
VTS,1,1,1020,5.46,CRD,19
VTS,1,1,1200,6.1,CRD,21.5
VTS,1,1,360,0.73,CRD,5.5
VTS,1,1,660,2.83,CRD,11
VTS,1,1,360,1.05,CRD,6.5
VTS,1,1,600,1.32,CRD,8.5
VTS,1,1,720,1.94,CRD,10.5
VTS,1,1,300,1.71,CSH,7
VTS,1,1,480,1.7,CSH,8.5
VTS,1,1,240,0.78,CSH,5
VTS,1,1,360,1.4,CRD,6.5
VTS,1,1,660,1.59,CRD,9
VTS,1,1,1620,7.21,CRD,25.5
VTS,1,1,960,3.72,CRD,14
VTS,1,1,540,3.51,CSH,12.5
VTS,1,1,1560,10.51,CRD,32
VTS,1,1,600,2.07,CRD,9
